Winner,Pot,Actions,ATTP1,ATTP2,HandNo
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,898
1,100.0,rcrrr/rcrrr,0.0,0.0,899
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,900
0,100.0,rcrrr/rcrrr,0.0,0.0,901
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,902
1,100.0,rcrrr/rcrrr,0.0,0.0002857276371547154,903
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,904
2,100.0,rcrrr/rcrrr,0.0,0.0,905
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,906
1,100.0,rcrrr/rcrrr,0.0,0.0,907
2,100.0,rrcrcrc/rrcrcrc,0.00014284678867885044,0.0,908
2,100.0,rcrrr/rcrrr,0.0,0.0,909
2,100.0,rrcrcrc/rrcrcrc,0.0,0.00019993782043457032,910
2,100.0,rcrrr/rcrrr,0.0,0.0,911
2,100.0,rrcrcrc/rrcrcrc,0.00014281272888183594,0.0,912
1,100.0,rcrrr/rcrrr,0.0,0.00014281272888183594,913
2,100.0,rrcrcrc/rrcrcrc,0.0,0.00020003318786621094,914
0,100.0,rcrrr/rcrrr,0.0,0.0,915
2,100.0,rrcrcrc/rrcrcrc,0.00014294896806989397,0.0,916
1,100.0,rcrrr/rcrrr,0.00019998550415039061,0.0,917
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,918
1,100.0,rcrrr/rcrrr,0.0,0.0,919
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,920
1,100.0,rcrrr/rcrrr,0.0,0.0,921
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,922
2,100.0,rcrrr/rcrrr,0.0,0.0,923
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,924
1,100.0,rcrrr/rcrrr,0.0,0.0,925
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,926
2,100.0,rcrrr/rcrrr,0.0,0.0,927
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,928
2,100.0,rcrrr/rcrrr,0.0,0.0,929
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,930
1,100.0,rcrrr/rcrrr,0.0,0.00014284678867885044,931
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,932
1,100.0,rcrrr/rcrrr,0.0,0.00014298302786690847,933
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,934
1,100.0,rcrrr/rcrrr,0.0,0.0,935
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,936
2,100.0,rcrrr/rcrrr,0.0,0.0,937
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,938
2,100.0,rcrrr/rcrrr,0.0,0.00014291490827287947,939
1,100.0,rrcrcrc/rrcrcrc,0.0,0.00019998550415039061,940
1,100.0,rcrrr/rcrrr,0.0,0.0,941
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,942
1,100.0,rcrrr/rcrrr,0.0,0.0,943
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,944
2,100.0,rcrrr/rcrrr,0.0,0.0,945
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,946
2,100.0,rcrrr/rcrrr,0.0,0.0,947
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0006003856658935546,948
2,100.0,rcrrr/rcrrr,0.0,0.0,949
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,950
0,100.0,rcrrr/rcrrr,0.0,0.0,951
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,952
2,100.0,rcrrr/rcrrr,0.0,0.00014277866908482144,953
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,954
2,100.0,rcrrr/rcrrr,0.0,0.0,955
1,100.0,rrcrcrc/rrcrcrc,0.0034295490809849332,0.0,956
2,100.0,rcrrr/rcrrr,0.0002002716064453125,0.0,957
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,958
2,100.0,rcrrr/rcrrr,0.0,0.0,959
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,960
1,100.0,rcrrr/rcrrr,0.0,0.0,961
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,962
1,100.0,rcrrr/rcrrr,0.0,0.0,963
2,100.0,rrcrcrc/rrcrcrc,0.00014318738664899553,0.00019979476928710938,964
2,100.0,rcrrr/rcrrr,0.0,0.0,965
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,966
1,100.0,rcrrr/rcrrr,0.0,0.0,967
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,968
1,100.0,rcrrr/rcrrr,0.0,0.0,969
2,100.0,rrcrcrc/rrcrcrc,0.0,0.00020003318786621094,970
1,100.0,rcrrr/rcrrr,0.0,0.0,971
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,972
2,100.0,rcrrr/rcrrr,0.0,0.0,973
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,974
2,100.0,rcrrr/rcrrr,0.0,0.0,975
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,976
1,100.0,rcrrr/rcrrr,0.0,0.0,977
1,100.0,rrcrcrc/rrcrcrc,0.00014288084847586497,0.0,978
1,100.0,rcrrr/rcrrr,0.0,0.00014277866908482144,979
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,980
1,100.0,rcrrr/rcrrr,0.0,0.0,981
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,982
2,100.0,rcrrr/rcrrr,0.0,0.0,983
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,984
2,100.0,rcrrr/rcrrr,0.0,0.0,985
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,986
1,100.0,rcrrr/rcrrr,0.00020012855529785156,0.0,987
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,988
2,100.0,rcrrr/rcrrr,0.0,0.0,989
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,990
1,100.0,rcrrr/rcrrr,0.0,0.0,991
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,992
2,100.0,rcrrr/rcrrr,0.0,0.0,993
2,100.0,rrcrcrc/rrcrcrc,0.0,0.00020003318786621094,994
2,100.0,rcrrr/rcrrr,0.00020003318786621094,0.0,995
2,100.0,rrcrcrc/rrcrcrc,0.0,0.0,996
1,100.0,rcrrr/rcrrr,0.00020017623901367188,0.0,997
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,998
2,100.0,rcrrr/rcrrr,0.0,0.0,999
1,100.0,rrcrcrc/rrcrcrc,0.0,0.0,1000
